date,open,close,high,low,volume,volume
2022-05-18,2.4110425077166635,2.400650083114437,2.421434932318891,2.400650083114437,1275787.0,1275787.0
2022-05-19,2.379865233909983,2.452612206125572,2.452612206125572,2.3694728093077555,2665717.0,2665717.0
2022-05-20,2.442219781523345,2.452612206125572,2.452612206125572,2.4318273569211177,1959083.0,1959083.0
2022-05-23,2.452612206125572,2.4318273569211177,2.452612206125572,2.421434932318891,1336601.0,1336601.0
2022-05-24,2.4318273569211177,2.379865233909983,2.442219781523345,2.379865233909983,2025174.0,2025174.0
2022-05-25,2.3694728093077555,2.4318273569211177,2.4318273569211177,2.3694728093077555,2322204.0,2322204.0
2022-05-26,2.4318273569211177,2.4318273569211177,2.4733970553300257,2.421434932318891,2680547.0,2680547.0
2022-05-27,2.4318273569211177,2.4318273569211177,2.442219781523345,2.4110425077166635,1801458.0,1801458.0
2022-05-30,2.4318273569211177,2.421434932318891,2.442219781523345,2.4110425077166635,1538660.0,1538660.0
2022-05-31,2.421434932318891,2.421434932318891,2.4318273569211177,2.3902576585122097,1914615.0,1914615.0
2022-06-01,2.4110425077166635,2.400650083114437,2.421434932318891,2.3902576585122097,1459206.0,1459206.0
2022-06-02,2.4110425077166635,2.4110425077166635,2.421434932318891,2.400650083114437,1716392.0,1716392.0
2022-06-06,2.400650083114437,2.4318273569211177,2.4318273569211177,2.3902576585122097,2032883.0,2032883.0
2022-06-07,2.421434932318891,2.421434932318891,2.4318273569211177,2.4110425077166635,1547027.0,1547027.0
2022-06-08,2.4318273569211177,2.463004630727799,2.49418190453448,2.421434932318891,3788983.0,3788983.0
2022-06-09,2.452612206125572,2.546144027545615,2.618890999761204,2.442219781523345,6750238.0,6750238.0
2022-06-10,2.5149667537389337,2.525359178341161,2.525359178341161,2.4733970553300257,3831158.0,3831158.0
2022-06-13,2.49418190453448,2.4733970553300257,2.504574329136707,2.463004630727799,2487126.0,2487126.0
2022-06-14,2.452612206125572,2.483789479932253,2.49418190453448,2.442219781523345,2288000.0,2288000.0
2022-06-15,2.483789479932253,2.504574329136707,2.546144027545615,2.4733970553300257,3815051.0,3815051.0
2022-06-16,2.504574329136707,2.4733970553300257,2.5149667537389337,2.463004630727799,2437631.0,2437631.0
2022-06-17,2.452612206125572,2.4733970553300257,2.483789479932253,2.442219781523345,1812609.0,1812609.0
2022-06-20,2.4733970553300257,2.4733970553300257,2.504574329136707,2.452612206125572,2010004.0,2010004.0
2022-06-21,2.4733970553300257,2.483789479932253,2.504574329136707,2.463004630727799,2151073.0,2151073.0
2022-06-22,2.483789479932253,2.452612206125572,2.483789479932253,2.452612206125572,1619052.0,1619052.0
2022-06-23,2.452612206125572,2.463004630727799,2.463004630727799,2.4318273569211177,1688474.0,1688474.0
2022-06-24,2.463004630727799,2.463004630727799,2.463004630727799,2.442219781523345,1504422.0,1504422.0
2022-06-27,2.463004630727799,2.463004630727799,2.483789479932253,2.452612206125572,1850961.0,1850961.0
2022-06-28,2.4733970553300257,2.4733970553300257,2.483789479932253,2.452612206125572,2026160.0,2026160.0
2022-06-29,2.4733970553300257,2.483789479932253,2.535751602943388,2.463004630727799,3013540.0,3013540.0
2022-06-30,2.4733970553300257,2.463004630727799,2.49418190453448,2.452612206125572,2262105.0,2262105.0
2022-07-01,2.463004630727799,2.4733970553300257,2.49418190453448,2.452612206125572,2146505.0,2146505.0
2022-07-04,2.463004630727799,2.463004630727799,2.4733970553300257,2.452612206125572,1435198.0,1435198.0
2022-07-05,2.463004630727799,2.4733970553300257,2.49418190453448,2.452612206125572,2568829.0,2568829.0
2022-07-06,2.463004630727799,2.4318273569211177,2.4733970553300257,2.421434932318891,2470407.0,2470407.0
2022-07-07,2.4318273569211177,2.4318273569211177,2.442219781523345,2.421434932318891,1309867.0,1309867.0
2022-07-08,2.442219781523345,2.4318273569211177,2.452612206125572,2.4318273569211177,1108149.0,1108149.0
2022-07-11,2.442219781523345,2.4318273569211177,2.442219781523345,2.421434932318891,1375921.0,1375921.0
