date,open,close,high,low,volume
2024-08-27,30.66221912,29.53077192,30.66221912,29.1347654,9539800.0
2024-08-28,29.64391664,29.24791012,30.15306788,29.02162068,8097785.0
2024-08-29,28.96504832,29.36105484,29.700489,28.5690418,7182201.0
2024-08-30,5.16,5.28,5.36,5.16,77785.0
2024-09-02,5.28,5.36,5.69,5.28,119200.0
2024-09-03,5.31,5.64,5.8,5.31,176357.0
2024-09-04,5.55,5.47,5.58,5.41,95599.0
2024-09-05,5.4,5.37,5.6,5.34,77989.0
2024-09-06,5.37,5.22,5.38,5.2,72216.0
2024-09-09,5.22,5.14,5.22,5.1,48907.0
2024-09-10,5.15,5.15,5.26,5.08,51889.0
2024-09-11,5.1,5.03,5.13,5.0,49469.0
2024-09-12,5.0,5.04,5.13,5.0,42639.0
2024-09-13,5.09,4.98,5.18,4.96,50595.0
2024-09-18,4.95,4.96,5.0,4.84,45491.0
2024-09-19,5.01,5.04,5.13,4.94,52944.0
2024-09-20,5.08,4.96,5.08,4.93,40171.0
2024-09-23,4.97,4.94,5.01,4.93,33900.0
2024-09-24,4.96,5.28,5.3,4.95,120997.0
2024-09-25,5.25,5.4,5.56,5.23,127419.0
2024-09-26,5.38,5.53,5.55,5.34,101496.0
2024-09-27,5.59,5.75,5.75,5.57,66000.0
2024-09-30,6.17,6.3,6.3,5.78,221641.0
2024-10-08,6.93,6.49,6.93,6.04,302113.0
2024-10-09,6.35,5.84,6.35,5.84,217490.0
2024-10-10,5.81,5.71,5.93,5.62,151022.0
2024-10-11,5.68,5.53,5.71,5.47,94763.0
2024-10-14,5.6,5.8,5.86,5.52,103882.0
2024-10-15,5.78,5.97,6.35,5.68,253021.0
2024-10-16,5.85,5.92,6.15,5.85,129618.0
2024-10-17,5.9,5.83,6.0,5.83,106351.0
2024-10-18,5.85,5.85,5.96,5.63,149156.0
2024-10-21,5.88,5.79,5.91,5.73,153347.0
2024-10-22,5.75,5.9,5.96,5.73,159520.0
2024-10-23,5.91,6.49,6.49,5.84,268065.0
2024-10-24,6.8,6.52,6.93,6.45,420358.0
2024-10-25,6.56,6.93,7.05,6.56,365976.0
2024-10-28,6.94,7.05,7.32,6.91,341827.0
2024-10-29,7.08,7.29,7.61,7.0,343893.0
2024-10-30,7.24,7.42,7.79,7.08,274392.0
2024-10-31,7.26,7.26,7.45,6.99,305059.0
2024-11-01,7.26,7.04,7.5,7.03,197911.0
2024-11-04,7.03,6.86,7.07,6.78,189369.0
2024-11-05,6.86,7.0,7.17,6.83,176304.0
2024-11-06,6.99,6.99,7.2,6.94,156605.0
2024-11-07,6.94,7.06,7.16,6.86,147872.0
2024-11-08,7.08,6.88,7.16,6.86,181964.0
2024-11-11,6.9,6.98,7.06,6.68,189346.0
2024-11-12,7.0,6.94,7.12,6.85,143409.0
2024-11-13,6.92,6.84,7.01,6.65,144618.0
2024-11-14,6.81,6.56,6.98,6.55,124212.0
2024-11-15,6.52,6.22,6.55,6.2,166377.0
2024-11-18,6.27,6.07,6.34,6.0,132422.0
2024-11-19,6.1,6.19,6.19,6.0,99967.0
2024-11-20,6.16,6.47,6.67,6.16,193531.0
2024-11-21,6.67,6.71,7.08,6.6,279828.0
2024-11-22,6.68,6.24,6.7,6.24,176124.0
2024-11-25,6.3,6.35,6.42,6.21,102919.0
2024-11-26,6.31,6.17,6.35,6.15,89730.0
2024-11-27,6.21,6.25,6.25,6.03,90991.0
2024-11-28,6.24,6.22,6.37,6.18,89442.0
2024-11-29,6.21,6.26,6.28,6.1,84976.0
2024-12-02,6.3,6.44,6.47,6.26,96171.0
2024-12-03,6.44,6.58,6.75,6.44,164024.0
2024-12-04,6.54,6.43,6.69,6.38,116157.0
2024-12-05,6.47,6.49,6.51,6.38,68887.0
2024-12-06,6.48,6.7,6.76,6.48,146137.0
2024-12-09,6.7,6.62,6.78,6.59,100775.0
2024-12-10,6.76,6.57,6.79,6.54,122791.0
2024-12-11,6.54,6.64,6.69,6.54,77712.0
2024-12-12,6.62,6.77,6.94,6.62,131556.0
2024-12-13,6.73,6.53,6.77,6.53,99604.0
2024-12-16,6.58,6.46,6.59,6.41,75810.0
2024-12-17,6.46,6.22,6.5,6.2,89218.0
2024-12-18,6.23,6.22,6.31,6.15,57818.0
2024-12-19,6.19,6.19,6.21,6.07,55593.0
2024-12-20,6.14,6.24,6.26,6.14,54771.0
2024-12-23,6.21,5.95,6.28,5.93,92947.0
2024-12-24,5.98,6.11,6.11,5.95,57762.0
2024-12-25,6.07,5.85,6.11,5.85,72751.0
2024-12-26,5.85,6.03,6.06,5.8,93498.0
2024-12-27,6.0,6.09,6.13,5.99,62510.0
2024-12-30,6.07,5.97,6.1,5.95,64255.0
2024-12-31,5.98,5.8,6.02,5.75,72212.0
2025-01-02,5.77,5.89,6.05,5.7,87367.0
2025-01-03,5.89,5.8,6.01,5.78,79396.0
2025-01-06,5.82,5.77,5.83,5.5,70058.0
2025-01-07,5.77,5.91,5.95,5.72,58016.0
2025-01-08,6.05,6.5,6.5,5.9,478505.0
2025-01-09,6.33,6.23,6.38,6.14,377517.0
2025-01-10,6.16,5.81,6.22,5.8,227533.0
2025-01-13,5.63,5.7,5.8,5.51,114129.0
2025-01-14,5.71,5.89,5.9,5.7,103967.0
2025-01-15,5.85,5.73,5.86,5.7,92854.0
2025-01-16,5.72,5.77,5.9,5.72,77309.0
2025-01-17,5.72,6.0,6.14,5.72,131850.0
2025-01-20,5.86,5.84,5.91,5.77,98705.0
2025-01-21,5.82,5.73,5.87,5.68,63901.0
2025-01-22,5.68,5.61,5.72,5.61,48698.0
2025-01-23,5.85,5.59,5.88,5.59,70382.0
2025-01-24,5.55,5.63,5.67,5.55,56315.0
2025-01-27,5.69,5.75,5.88,5.68,78733.0
2025-02-05,5.75,5.73,5.83,5.7,56187.0
2025-02-06,5.7,5.8,5.81,5.69,50076.0
2025-02-07,5.77,5.83,5.89,5.77,84815.0
2025-02-10,5.87,5.86,5.9,5.78,89840.0
2025-02-11,5.84,5.77,5.87,5.74,69809.0
2025-02-12,5.75,5.8,5.8,5.72,61991.0
2025-02-13,5.78,5.74,5.82,5.74,68659.0
2025-02-14,5.72,5.74,5.8,5.72,55962.0
2025-02-17,5.75,5.72,5.78,5.65,65769.0
2025-02-18,5.7,5.6,5.75,5.58,82424.0
2025-02-19,5.55,5.6,5.63,5.55,60529.0
2025-02-20,5.6,5.55,5.63,5.51,67293.0
2025-02-21,5.51,5.42,5.54,5.38,125666.0
2025-02-24,5.42,5.55,5.68,5.39,128412.0
2025-02-25,5.51,5.41,5.53,5.38,88629.0
2025-02-26,5.4,5.42,5.5,5.38,73917.0
2025-02-27,5.42,5.4,5.43,5.28,83265.0
2025-02-28,5.37,5.35,5.5,5.33,101052.0
2025-03-03,5.4,5.43,5.58,5.37,102769.0
2025-03-04,5.41,5.4,5.42,5.36,71608.0
2025-03-05,5.42,5.29,5.43,5.24,75717.0
2025-03-06,5.28,5.29,5.3,5.23,92921.0
2025-03-07,5.27,5.24,5.29,5.22,66663.0
2025-03-10,5.23,5.3,5.36,5.23,85291.0
2025-03-11,5.27,5.48,5.49,5.22,152701.0
2025-03-12,5.5,5.39,5.54,5.39,79343.0
2025-03-13,5.38,5.37,5.44,5.3,79559.0
2025-03-14,5.33,5.51,5.76,5.33,170167.0
2025-03-17,5.53,5.62,5.66,5.53,143838.0
2025-03-18,5.67,5.59,5.67,5.54,77675.0
2025-03-19,5.6,5.64,5.69,5.55,93333.0
2025-03-20,5.63,5.65,5.78,5.62,109384.0
2025-03-21,5.63,5.58,5.67,5.53,91097.0
2025-03-24,5.58,5.72,5.78,5.53,175902.0
2025-03-25,5.69,5.8,5.89,5.62,199530.0
2025-03-26,5.8,5.81,5.94,5.75,164719.0
2025-03-27,5.77,5.83,5.9,5.76,148915.0
2025-03-28,5.79,5.58,5.81,5.57,158923.0
2025-03-31,5.53,5.41,5.55,5.35,105522.0
2025-04-01,5.43,5.45,5.5,5.4,74042.0
2025-04-02,5.43,5.44,5.48,5.4,49779.0
2025-04-03,5.55,5.48,5.64,5.41,128773.0
2025-04-07,5.0,4.93,5.12,4.93,107227.0
2025-04-08,4.9,4.8,4.94,4.69,124476.0
2025-04-09,4.7,4.81,4.87,4.46,128077.0
2025-04-10,4.91,4.88,4.98,4.88,89657.0
2025-04-11,4.83,4.9,4.92,4.83,49955.0
2025-04-14,4.95,5.05,5.07,4.93,77621.0
2025-04-15,5.04,5.02,5.07,4.98,47410.0
2025-04-16,5.02,4.91,5.02,4.85,59558.0
2025-04-17,4.87,4.98,5.06,4.87,49838.0
2025-04-18,5.0,5.08,5.18,4.96,91597.0
2025-04-21,5.05,5.14,5.23,5.01,80029.0
2025-04-22,5.15,5.22,5.38,5.11,83460.0
2025-04-23,5.22,5.21,5.27,5.16,64650.0
2025-04-24,5.17,5.22,5.28,5.17,48310.0
2025-04-25,5.24,5.2,5.25,5.19,43364.0
2025-04-28,5.15,5.22,5.37,5.13,75947.0
2025-04-29,5.2,5.24,5.34,5.2,50013.0
2025-04-30,5.27,5.19,5.28,5.16,65414.0
2025-05-06,5.23,5.39,5.4,5.23,79339.0
2025-05-07,5.4,5.46,5.5,5.37,102830.0
2025-05-08,5.5,5.41,5.5,5.38,60451.0
2025-05-09,5.42,5.39,5.48,5.36,46243.0
2025-05-12,5.42,5.39,5.47,5.36,43837.0
2025-05-13,5.45,5.35,5.47,5.34,54888.0
2025-05-14,5.35,5.36,5.41,5.31,92941.0
2025-05-15,5.33,5.34,5.71,5.32,170299.0
2025-05-16,5.33,5.44,5.48,5.26,128735.0
2025-05-19,5.61,5.65,5.8,5.43,223906.0
