date,open,close,high,low,volume
2024-08-27,4.93270944,4.58929296,5.01075864,4.5268536,85167703.0
2024-08-28,4.57368312,4.63612248,4.79222088,4.43319456,51226840.0
2024-08-29,4.55807328,4.6049028,4.62051264,4.4488044,41482577.0
2024-08-30,2.94,3.04,3.12,2.88,613388.0
2024-09-02,2.96,3.05,3.07,2.92,433471.0
2024-09-03,3.01,3.07,3.15,2.97,505079.0
2024-09-04,3.03,3.12,3.38,3.0,742602.0
2024-09-05,3.12,3.03,3.15,2.96,463513.0
2024-09-06,2.98,2.89,3.03,2.88,357130.0
2024-09-09,2.88,2.89,3.0,2.77,268025.0
2024-09-10,2.89,3.18,3.18,2.86,316008.0
2024-09-11,3.17,3.05,3.18,3.03,562725.0
2024-09-12,3.08,3.11,3.13,3.04,426920.0
2024-09-13,3.07,2.97,3.15,2.97,320644.0
2024-09-18,2.98,3.02,3.03,2.89,278375.0
2024-09-19,3.0,3.1,3.18,2.99,383728.0
2024-09-20,3.09,3.1,3.17,3.06,349114.0
2024-09-23,3.11,3.08,3.12,3.02,253594.0
2024-09-24,3.08,3.19,3.27,3.06,594429.0
2024-09-25,3.19,3.23,3.33,3.16,536398.0
2024-09-26,3.22,3.27,3.27,3.18,394091.0
2024-09-27,3.27,3.37,3.46,3.24,553153.0
2024-09-30,3.48,3.66,3.69,3.34,759445.0
2024-10-08,4.02,3.8,4.03,3.51,984161.0
2024-10-09,3.75,3.42,3.75,3.42,582195.0
2024-10-10,3.36,3.32,3.42,3.23,405944.0
2024-10-11,3.32,3.18,3.32,3.16,294526.0
2024-10-14,3.21,3.31,3.35,3.2,274101.0
2024-10-15,3.3,3.37,3.49,3.25,404895.0
2024-10-16,3.34,3.36,3.43,3.3,253479.0
2024-10-17,3.36,3.27,3.39,3.26,231783.0
2024-10-18,3.23,3.32,3.35,3.2,276153.0
2024-10-21,3.32,3.3,3.37,3.28,234759.0
2024-10-22,3.29,3.37,3.38,3.26,282051.0
2024-10-23,3.38,3.4,3.47,3.34,266644.0
2024-10-24,3.41,3.48,3.5,3.39,292967.0
2024-10-25,3.83,3.83,3.83,3.83,208626.0
2024-10-28,4.21,4.21,4.21,3.95,1536936.0
2024-10-29,4.22,4.23,4.62,4.11,1712034.0
2024-10-30,4.06,4.21,4.37,3.87,1182796.0
2024-10-31,4.12,4.32,4.5,4.12,1182494.0
2024-11-01,4.29,3.89,4.32,3.89,886543.0
2024-11-04,3.77,3.94,3.99,3.74,451947.0
2024-11-05,3.92,3.94,3.98,3.85,545487.0
2024-11-06,3.98,3.9,4.09,3.88,539338.0
2024-11-07,3.85,4.04,4.04,3.82,490229.0
2024-11-08,4.08,3.98,4.11,3.93,409835.0
2024-11-11,4.02,4.07,4.08,3.93,465468.0
2024-11-12,4.08,3.99,4.12,3.96,456375.0
2024-11-13,3.97,4.0,4.04,3.89,288694.0
2024-11-14,3.99,3.85,4.01,3.83,268292.0
2024-11-15,3.82,3.66,3.88,3.65,309904.0
2024-11-18,3.69,3.58,3.75,3.54,270237.0
2024-11-19,3.58,3.68,3.69,3.55,196908.0
2024-11-20,3.68,3.72,3.74,3.63,159782.0
2024-11-21,3.75,3.73,3.77,3.69,173632.0
2024-11-22,3.72,3.58,3.77,3.56,236716.0
2024-11-25,3.58,3.65,3.65,3.51,227573.0
2024-11-26,3.65,3.6,3.69,3.58,128601.0
