date,open,close,high,low,volume,volume
2022-05-16,3.28,3.24,3.29,3.22,222059.0,222059.0
2022-05-17,3.24,3.28,3.32,3.23,239171.0,239171.0
2022-05-18,3.27,3.39,3.44,3.25,343212.0,343212.0
2022-05-20,3.56,3.56,3.56,3.56,11928.0,11928.0
2022-05-23,3.74,3.74,3.74,3.74,7650.0,7650.0
2022-05-24,3.93,3.93,3.93,3.93,12438.0,12438.0
2022-05-25,4.13,4.13,4.13,4.13,17208.0,17208.0
2022-05-26,4.34,4.18,4.34,3.92,1203127.0,1203127.0
2022-05-27,4.14,3.97,4.25,3.97,615700.0,615700.0
2022-05-30,3.82,3.77,3.9,3.77,535890.0,535890.0
2022-05-31,3.7,3.73,3.84,3.63,441726.0,441726.0
2022-06-01,3.69,3.92,3.92,3.68,681591.0,681591.0
2022-06-02,3.81,3.78,3.88,3.75,583802.0,583802.0
2022-06-06,3.7,3.6,3.72,3.59,528800.0,528800.0
2022-06-07,3.56,3.69,3.72,3.54,443086.0,443086.0
2022-06-08,3.65,3.64,3.71,3.56,329180.0,329180.0
2022-06-09,3.62,3.56,3.64,3.55,205762.0,205762.0
2022-06-10,3.57,3.64,3.69,3.57,269844.0,269844.0
2022-06-13,3.82,3.82,3.82,3.82,29876.0,29876.0
2022-06-14,4.01,4.01,4.01,3.85,870888.0,870888.0
2022-06-15,3.97,3.83,4.03,3.82,690003.0,690003.0
2022-06-16,3.74,3.7,3.8,3.67,444611.0,444611.0
2022-06-17,3.7,3.8,3.83,3.69,352258.0,352258.0
2022-06-20,3.71,3.68,3.76,3.65,383046.0,383046.0
2022-06-21,3.71,3.7,3.78,3.66,276420.0,276420.0
2022-06-22,3.72,3.74,3.78,3.7,284304.0,284304.0
2022-06-23,3.71,3.69,3.73,3.6,398094.0,398094.0
2022-06-24,3.71,3.65,3.72,3.58,381639.0,381639.0
2022-06-27,3.63,3.6,3.64,3.56,297563.0,297563.0
2022-06-28,3.59,3.65,3.7,3.57,349975.0,349975.0
2022-06-29,3.62,3.58,3.64,3.56,295475.0,295475.0
2022-06-30,3.58,3.52,3.6,3.51,271765.0,271765.0
2022-07-01,3.5,3.56,3.58,3.43,324609.0,324609.0
2022-07-04,3.54,3.56,3.64,3.51,255218.0,255218.0
2022-07-05,3.55,3.51,3.61,3.5,196606.0,196606.0
2022-07-06,3.5,3.45,3.51,3.45,194507.0,194507.0
2022-07-07,3.44,3.5,3.54,3.42,237208.0,237208.0
2022-07-08,3.49,3.46,3.53,3.46,173750.0,173750.0
2022-07-11,3.43,3.34,3.44,3.32,243396.0,243396.0
2022-07-12,3.34,3.34,3.43,3.33,212160.0,212160.0
2022-07-13,3.33,3.37,3.42,3.27,262390.0,262390.0
2022-07-14,3.39,3.54,3.54,3.38,200770.0,200770.0
2022-07-15,3.53,3.54,3.64,3.49,450289.0,450289.0
2022-07-18,3.54,3.48,3.55,3.47,217154.0,217154.0
2022-07-19,3.47,3.65,3.65,3.47,468519.0,468519.0
2022-07-20,3.66,3.83,3.83,3.65,493258.0,493258.0
2022-07-21,3.86,3.77,3.89,3.73,503716.0,503716.0
2022-07-22,3.77,3.96,3.96,3.77,605693.0,605693.0
2022-07-25,3.99,3.89,4.15,3.86,718029.0,718029.0
2022-07-26,3.85,3.8,3.97,3.77,573596.0,573596.0
2022-07-27,3.8,3.97,3.99,3.76,586711.0,586711.0
2022-07-28,3.95,3.92,4.07,3.91,371926.0,371926.0
2022-07-29,3.9,4.0,4.06,3.88,376694.0,376694.0
2022-08-01,4.0,4.01,4.05,3.93,290439.0,290439.0
2022-08-02,3.94,3.81,3.96,3.81,434274.0,434274.0
2022-08-03,3.75,3.7,3.87,3.7,367244.0,367244.0
2022-08-04,3.74,3.82,3.85,3.7,277572.0,277572.0
2022-08-05,3.85,4.01,4.01,3.83,410205.0,410205.0
2022-08-08,3.98,4.21,4.21,3.96,529254.0,529254.0
2022-08-09,4.2,4.1,4.24,4.07,447987.0,447987.0
2022-08-10,4.11,4.23,4.27,4.11,365126.0,365126.0
2022-08-11,4.2,4.27,4.35,4.16,346718.0,346718.0
2022-08-12,4.27,4.48,4.48,4.25,444566.0,444566.0
2022-08-15,4.45,4.34,4.6,4.3,562119.0,562119.0
2022-08-16,4.33,4.52,4.56,4.28,409996.0,409996.0
2022-08-17,4.49,4.57,4.72,4.47,463502.0,463502.0
2022-08-18,4.61,4.8,4.8,4.48,586350.0,586350.0
2022-08-19,4.82,5.04,5.04,4.78,475229.0,475229.0
2022-08-22,5.29,5.29,5.29,5.19,213621.0,213621.0
2022-08-23,5.51,5.55,5.55,5.45,171628.0,171628.0
2022-08-24,5.77,5.27,5.83,5.27,1235395.0,1235395.0
2022-08-25,5.31,5.01,5.33,5.01,757881.0,757881.0
2022-08-26,4.94,5.26,5.26,4.92,707879.0,707879.0
2022-08-29,5.26,5.0,5.26,5.0,597187.0,597187.0
2022-08-30,4.98,4.88,5.09,4.81,564500.0,564500.0
2022-08-31,4.82,4.78,4.92,4.66,482398.0,482398.0
2022-09-01,4.8,4.93,5.02,4.77,554112.0,554112.0
2022-09-02,4.93,5.11,5.17,4.9,478884.0,478884.0
2022-09-05,5.07,4.99,5.08,4.92,307994.0,307994.0
2022-09-06,4.98,5.1,5.22,4.96,411189.0,411189.0
2022-09-07,5.06,5.05,5.14,4.96,291673.0,291673.0
2022-09-08,5.1,5.07,5.21,5.04,291431.0,291431.0
