date,open,close,high,low,volume
2024-08-27,268.8028724,269.80688992,271.90619928,267.79885488,5948586.0
2024-08-28,268.52904944,267.98140352,270.53708448,266.24719144,5336309.0
2024-08-29,267.79885488,272.08874792,273.73168568,266.977386,7526443.0
2024-08-30,30.09114441416853,29.86824704813765,30.49641235240649,29.59469118982703,144036.0
2024-09-02,29.716271571298417,29.22995004541287,29.86824704813765,29.088106267029584,101830.0
2024-09-03,29.21981834695692,29.442715712987795,29.81758855585791,29.09823796548553,77075.0
2024-09-04,29.361662125340207,29.21981834695692,29.787193460490062,29.02731607629389,76064.0
2024-09-05,29.21981834695692,29.66561307901868,29.837851952769807,29.21981834695692,70723.0
2024-09-06,29.73653496821032,29.09823796548553,29.837851952769807,29.09823796548553,47649.0
2024-09-09,29.02731607629389,28.77402361489516,29.361662125340207,28.72336512261542,55673.0
2024-09-10,28.976657584014145,28.55112624886429,28.976657584014145,28.155990009082277,79105.0
2024-09-11,28.3890190735691,28.63217983651188,28.763891916439214,28.29783378746556,49442.0
2024-09-12,28.753760217983263,28.21678019981797,28.966525885558195,28.21678019981797,60957.0
2024-09-13,28.30796548592151,27.66966848319672,28.30796548592151,27.66966848319672,73382.0
2024-09-18,27.963487738419243,27.922960944595445,28.21678019981797,27.58861489554913,42273.0
2024-09-19,28.044541326066835,27.943224341507342,28.39915077202505,27.52782470481344,83689.0
2024-09-20,27.25,27.55,27.69,26.96,75474.0
2024-09-23,27.72,28.08,28.3,27.65,88445.0
2024-09-24,28.25,28.8,28.8,27.7,120116.0
2024-09-25,29.13,29.66,30.17,29.04,167743.0
2024-09-26,29.58,30.76,30.79,29.42,149250.0
2024-09-27,31.1,32.41,32.99,31.1,230502.0
2024-09-30,33.4,34.99,35.17,32.91,335943.0
2024-10-08,38.47,36.53,38.48,34.97,368187.0
2024-10-09,35.78,33.72,35.86,33.47,237124.0
2024-10-10,33.74,34.36,35.23,33.74,186359.0
2024-10-11,34.74,33.22,34.74,32.88,137315.0
2024-10-14,33.22,33.81,33.91,32.82,118091.0
2024-10-15,33.8,33.21,34.02,33.16,93423.0
2024-10-16,32.88,32.76,33.37,32.55,84134.0
2024-10-17,32.93,32.12,33.04,32.09,77599.0
2024-10-18,32.11,32.99,33.56,32.02,124203.0
2024-10-21,33.1,32.94,33.32,32.46,125406.0
2024-10-22,32.78,33.89,34.0,32.72,142967.0
2024-10-23,33.79,33.9,34.17,33.6,96434.0
2024-10-24,33.7,33.78,34.05,33.58,73964.0
2024-10-25,34.01,34.22,34.65,33.81,172622.0
2024-10-28,34.06,34.55,35.17,34.04,154642.0
2024-10-29,34.57,33.6,34.58,33.48,150393.0
2024-10-30,33.57,33.3,33.91,32.91,112639.0
2024-10-31,33.25,33.01,33.31,32.71,110384.0
2024-11-01,33.01,32.87,33.38,32.71,107864.0
2024-11-04,33.03,33.3,33.59,32.91,101896.0
2024-11-05,33.25,33.66,33.73,32.93,136713.0
2024-11-06,33.69,34.75,35.09,33.69,253449.0
2024-11-07,34.31,36.04,36.05,34.24,234507.0
2024-11-08,36.3,36.04,36.66,35.7,184542.0
2024-11-11,35.7,35.56,35.9,34.7,206722.0
2024-11-12,35.55,36.35,37.37,35.5,315047.0
2024-11-13,36.21,36.38,37.1,35.98,150190.0
2024-11-14,36.41,35.31,36.5,35.21,124080.0
2024-11-15,35.29,34.83,35.75,34.78,109677.0
2024-11-18,35.06,35.27,36.11,34.84,154162.0
2024-11-19,35.28,35.26,35.7,34.61,122539.0
2024-11-20,34.97,36.4,36.94,34.96,221370.0
2024-11-21,36.25,36.58,37.07,36.25,128207.0
2024-11-22,36.59,35.11,36.79,35.06,146575.0
2024-11-25,34.88,34.66,35.37,34.1,130221.0
2024-11-26,34.56,34.97,35.56,34.45,121154.0
2024-11-27,34.97,36.3,36.42,34.83,156414.0
2024-11-28,36.85,36.5,37.6,36.44,200023.0
2024-11-29,36.46,38.98,39.15,36.46,364650.0
2024-12-02,38.98,38.82,39.02,38.21,195129.0
2024-12-03,38.82,38.01,38.99,37.71,167011.0
2024-12-04,37.7,37.15,37.8,36.92,131650.0
2024-12-05,37.08,37.53,37.74,36.88,119932.0
2024-12-06,37.33,37.7,38.12,37.32,119129.0
2024-12-09,37.91,37.72,37.92,37.06,95203.0
