date,open,close,high,low,volume
2024-08-27,23.50240185,23.16362849,23.50240185,23.07893515,3076500.0
2024-08-28,23.16362849,23.37536184,23.46005518,23.03658848,2994468.0
2024-08-29,23.20597516,23.33301517,23.46005518,23.07893515,3598992.0
2024-08-30,5.51,5.59,5.68,5.47,58068.0
2024-09-02,5.25,5.03,5.3,5.03,253632.0
2024-09-03,4.9,4.97,5.05,4.9,135049.0
2024-09-04,4.92,4.93,5.01,4.9,72736.0
2024-09-05,4.93,4.95,4.97,4.91,61336.0
2024-09-06,4.94,4.85,4.95,4.82,68609.0
2024-09-09,4.8,4.73,4.83,4.7,80192.0
2024-09-10,4.71,4.76,4.78,4.65,62332.0
2024-09-11,4.75,4.63,4.75,4.59,110454.0
2024-09-12,4.64,4.53,4.68,4.52,133433.0
2024-09-13,4.54,4.39,4.54,4.37,197217.0
2024-09-18,4.38,4.35,4.4,4.25,151997.0
2024-09-19,4.38,4.5,4.53,4.38,157025.0
2024-09-20,4.5,4.43,4.53,4.38,115810.0
2024-09-23,4.42,4.44,4.46,4.4,98114.0
2024-09-24,4.46,4.88,4.88,4.46,220493.0
2024-09-25,5.37,5.37,5.37,5.36,140919.0
2024-09-26,5.48,5.79,5.8,5.33,767597.0
2024-09-27,5.68,5.97,6.19,5.56,676002.0
2024-09-30,6.11,6.41,6.5,5.85,733462.0
2024-10-08,7.04,6.51,7.04,6.08,670500.0
2024-10-09,6.3,5.86,6.3,5.86,361693.0
2024-10-10,5.97,6.08,6.2,5.86,274198.0
2024-10-11,6.07,5.86,6.15,5.79,177488.0
2024-10-14,5.9,5.93,5.97,5.82,134763.0
2024-10-15,5.92,5.89,5.99,5.83,116417.0
2024-10-16,5.82,5.87,5.9,5.8,88569.0
2024-10-17,5.87,5.76,5.95,5.76,94732.0
2024-10-18,5.7,5.83,5.92,5.7,139938.0
2024-10-21,5.91,5.76,5.93,5.73,148367.0
2024-10-22,5.77,5.84,5.85,5.72,105659.0
2024-10-23,5.84,5.87,5.96,5.8,128401.0
