date,open,close,high,low,volume,volume
2022-05-19,42.2589570324104,42.740665350914554,43.09099867346304,41.90862370986192,5959.0,5959.0
2022-05-20,42.93772784484808,43.02531117548519,43.09099867346304,42.60929035495888,4529.0,4529.0
2022-05-23,43.01436325915556,43.167634087770516,43.1895299204298,42.77350909990348,3996.0,3996.0
2022-05-24,43.167634087770516,42.24800911608076,43.61649865728576,42.21516536709184,8211.0,8211.0
2022-05-25,42.149477869114,42.5326549406514,42.696873685595996,42.0947382874658,4978.0,4978.0
2022-05-26,42.67497785293671,42.67497785293671,42.79540493256276,42.291800781399324,4735.0,4735.0
2022-05-27,42.55455077331067,43.1347903387816,43.1895299204298,42.55455077331067,4831.0,4831.0
2022-05-30,43.244269502078,43.66029032260432,43.682186155263594,42.872040346870236,5838.0,5838.0
2022-05-31,43.66029032260432,44.50327987998659,44.645602792271916,43.43038407968188,6933.0,6933.0
2022-06-01,44.66749862493119,43.999675728823156,45.19299860875392,43.79166531856,8683.0,8683.0
2022-06-02,43.79166531856,43.74787365324144,44.295269469723436,43.66029032260432,6195.0,6195.0
2022-06-06,43.693134071593235,43.59460282462648,43.72597782058216,43.34280074904476,7986.0,7986.0
2022-06-07,43.704081987922876,43.3537486653744,43.704081987922876,43.211425753089074,9156.0,9156.0
2022-06-08,43.44133199601152,43.331852832715114,43.56175907563756,42.93772784484808,6134.0,6134.0
2022-06-09,43.34280074904476,43.15668617144088,43.39754033069296,43.01436325915556,5193.0,5193.0
2022-06-10,43.15668617144088,43.704081987922876,43.71502990425252,42.94867576117772,7275.0,7275.0
2022-06-13,43.41943616335224,43.32090491638548,44.109154892119555,42.95962367750736,8611.0,8611.0
2022-06-14,43.09099867346304,42.62023827128852,43.288061167396556,41.700613299598764,15946.0,15946.0
2022-06-15,42.56549868964032,42.8063528488924,43.30995700005584,42.5326549406514,15987.0,15987.0
2022-06-16,42.861092430540594,43.03625909181484,43.693134071593235,42.8063528488924,11431.0,11431.0
2022-06-17,43.02531117548519,43.49607157765971,43.79166531856,42.861092430540594,12713.0,12713.0
2022-06-20,43.4632278286708,43.693134071593235,43.9558840635046,43.26616533473728,10824.0,10824.0
