date,open,close,high,low,volume
2024-08-27,7.02738836,6.91512976,7.09474352,6.89267804,3488900.0
2024-08-28,6.89267804,6.98248492,7.09474352,6.87022632,3472637.0
2024-08-29,6.9600332,7.11719524,7.13964696,6.87022632,3809100.0
2024-08-30,3.17,3.24,3.29,3.16,44762.0
2024-09-02,3.26,3.21,3.31,3.2,51141.0
2024-09-03,3.2,3.21,3.24,3.18,30635.0
2024-09-04,3.2,3.17,3.23,3.17,28205.0
2024-09-05,3.17,3.22,3.24,3.16,27358.0
2024-09-06,3.21,3.19,3.24,3.17,28109.0
2024-09-09,3.17,3.21,3.24,3.14,32997.0
2024-09-10,3.2,3.34,3.53,3.2,139664.0
2024-09-11,3.34,3.27,3.36,3.25,80430.0
2024-09-12,3.28,3.25,3.31,3.24,40228.0
2024-09-13,3.25,3.39,3.5,3.22,156060.0
2024-09-18,3.41,3.47,3.59,3.27,212264.0
2024-09-19,3.48,3.57,3.75,3.38,256199.0
2024-09-20,3.64,3.52,3.69,3.49,167578.0
2024-09-23,3.59,3.48,3.63,3.45,128488.0
2024-09-24,3.53,3.56,3.59,3.48,142375.0
2024-09-25,3.64,3.58,3.71,3.56,131869.0
2024-09-26,3.6,3.74,3.75,3.55,125299.0
2024-09-27,3.84,3.87,3.87,3.73,115351.0
2024-09-30,4.05,4.17,4.24,3.87,236252.0
2024-10-08,4.58,4.25,4.59,4.08,277121.0
2024-10-09,4.25,3.87,4.25,3.86,172098.0
2024-10-10,3.88,3.92,3.99,3.83,121161.0
2024-10-11,3.92,3.87,3.98,3.84,78220.0
2024-10-14,3.93,4.01,4.03,3.89,92176.0
2024-10-15,3.99,4.02,4.05,3.91,81247.0
2024-10-16,3.99,4.13,4.13,3.94,84929.0
2024-10-17,4.12,3.98,4.12,3.96,83087.0
2024-10-18,3.96,4.04,4.04,3.95,74561.0
2024-10-21,4.02,3.96,4.06,3.95,93715.0
2024-10-22,3.96,4.05,4.07,3.95,90579.0
2024-10-23,4.07,4.05,4.13,4.03,75125.0
2024-10-24,4.03,4.09,4.12,4.02,61473.0
2024-10-25,4.11,4.24,4.25,4.1,98021.0
2024-10-28,4.23,4.39,4.39,4.22,88362.0
2024-10-29,4.42,4.26,4.45,4.23,90734.0
2024-10-30,4.27,4.4,4.49,4.22,128969.0
2024-10-31,4.55,4.84,4.84,4.52,368043.0
2024-11-01,4.88,5.1,5.29,4.7,514581.0
2024-11-04,4.92,4.73,4.93,4.63,274257.0
2024-11-05,4.73,4.76,4.88,4.68,220075.0
2024-11-06,4.81,4.84,4.99,4.58,263361.0
2024-11-07,4.75,5.2,5.32,4.71,463057.0
2024-11-08,5.1,4.96,5.2,4.91,336650.0
2024-11-11,4.91,5.11,5.17,4.84,221539.0
2024-11-12,5.1,5.15,5.23,5.07,177022.0
2024-11-13,5.16,5.03,5.18,4.96,119720.0
2024-11-14,5.11,4.88,5.14,4.85,118483.0
2024-11-15,4.88,4.73,4.94,4.68,114165.0
2024-11-18,4.7,4.63,4.79,4.58,100111.0
2024-11-19,4.65,4.67,4.67,4.52,91088.0
2024-11-20,4.65,4.73,4.75,4.63,70563.0
2024-11-21,4.74,4.9,4.92,4.65,179095.0
2024-11-22,4.82,4.9,5.29,4.78,239310.0
2024-11-25,4.89,5.04,5.12,4.77,195912.0
2024-11-26,5.01,4.91,5.1,4.87,120919.0
2024-11-27,4.9,4.86,4.91,4.7,107553.0
2024-11-28,4.85,4.99,5.07,4.77,152548.0
2024-11-29,4.96,5.0,5.06,4.89,112378.0
2024-12-02,5.09,5.09,5.15,5.04,132266.0
2024-12-03,5.12,5.17,5.22,5.08,132566.0
2024-12-04,5.11,5.01,5.14,4.97,100507.0
2024-12-05,4.97,5.08,5.09,4.96,79532.0
2024-12-06,5.11,5.19,5.22,5.02,125862.0
2024-12-09,5.24,5.21,5.44,5.17,162374.0
2024-12-10,5.36,5.14,5.39,5.12,124636.0
2024-12-11,5.16,5.23,5.26,5.16,98121.0
2024-12-12,5.25,5.3,5.3,5.19,117671.0
2024-12-13,5.29,5.16,5.33,5.14,97381.0
2024-12-16,5.24,5.12,5.25,5.11,81251.0
2024-12-17,5.19,4.8,5.19,4.75,137502.0
2024-12-18,4.8,4.75,4.85,4.62,91033.0
2024-12-19,4.68,4.72,4.74,4.62,73280.0
2024-12-20,4.72,4.79,4.83,4.72,71061.0
2024-12-23,4.74,4.31,4.76,4.31,230788.0
2024-12-24,4.3,4.22,4.38,4.14,146846.0
2024-12-25,4.23,4.15,4.26,4.0,111112.0
2024-12-26,4.12,4.16,4.24,4.12,62421.0
2024-12-27,4.15,4.23,4.28,4.13,60118.0
2024-12-30,4.24,4.11,4.26,4.01,88085.0
2024-12-31,4.11,4.08,4.19,4.07,65248.0
2025-01-02,4.07,4.1,4.24,4.05,86984.0
2025-01-03,4.12,3.88,4.14,3.86,102787.0
2025-01-06,3.87,3.86,3.91,3.68,69326.0
2025-01-07,3.89,3.96,3.98,3.85,57508.0
2025-01-08,3.95,3.98,3.99,3.86,63003.0
2025-01-09,3.97,3.97,4.02,3.95,40277.0
2025-01-10,4.0,3.86,4.02,3.86,49013.0
2025-01-13,3.82,3.89,3.91,3.75,41074.0
2025-01-14,3.9,4.08,4.08,3.9,73331.0
2025-01-15,4.08,4.06,4.11,4.0,53832.0
2025-01-16,4.1,4.09,4.16,4.04,58960.0
2025-01-17,4.07,4.1,4.13,4.02,42180.0
2025-01-20,4.12,4.21,4.25,4.04,78286.0
2025-01-21,4.23,4.11,4.27,4.09,71756.0
2025-01-22,4.3,4.14,4.38,4.13,149728.0
2025-01-23,4.2,4.17,4.27,4.15,114971.0
2025-01-24,4.13,4.21,4.22,4.1,81107.0
2025-01-27,4.19,4.26,4.35,4.19,87825.0
2025-02-05,4.3,4.38,4.42,4.25,112523.0
2025-02-06,4.4,4.4,4.41,4.27,91523.0
2025-02-07,4.39,4.43,4.52,4.36,89348.0
2025-02-10,4.43,4.52,4.53,4.39,63777.0
2025-02-11,4.54,4.51,4.54,4.41,70840.0
2025-02-12,4.5,4.5,4.53,4.44,63766.0
2025-02-13,4.5,4.42,4.51,4.41,65435.0
2025-02-14,4.4,4.41,4.46,4.38,50665.0
2025-02-17,4.4,4.49,4.54,4.37,71251.0
2025-02-18,4.48,4.38,4.53,4.37,62338.0
2025-02-19,4.4,4.41,4.44,4.37,50570.0
2025-02-20,4.43,4.41,4.43,4.37,45820.0
2025-02-21,4.39,4.37,4.43,4.33,59714.0
2025-02-24,4.34,4.43,4.46,4.34,58633.0
2025-02-25,4.36,4.41,4.49,4.35,59675.0
2025-02-26,4.39,4.46,4.48,4.39,57065.0
2025-02-27,4.43,4.42,4.5,4.34,81970.0
2025-02-28,4.4,4.31,4.42,4.3,58389.0
2025-03-03,4.34,4.35,4.45,4.28,77559.0
2025-03-04,4.36,4.44,4.45,4.33,61118.0
2025-03-05,4.43,4.32,4.45,4.24,93052.0
2025-03-06,4.33,4.37,4.41,4.29,70921.0
2025-03-07,4.38,4.32,4.38,4.3,49973.0
2025-03-10,4.36,4.39,4.44,4.35,63084.0
2025-03-11,4.35,4.41,4.41,4.31,51883.0
2025-03-12,4.43,4.48,4.49,4.4,72771.0
2025-03-13,4.47,4.53,4.54,4.44,112823.0
2025-03-14,4.53,4.51,4.54,4.45,122807.0
2025-03-17,4.53,4.56,4.58,4.5,93808.0
2025-03-18,4.54,4.55,4.59,4.52,48859.0
2025-03-19,4.52,4.53,4.57,4.51,55238.0
2025-03-20,4.53,4.52,4.57,4.49,60878.0
2025-03-21,4.51,4.5,4.58,4.48,69017.0
2025-03-24,4.47,4.24,4.51,4.17,128905.0
