date,open,close,high,low,volume
2024-08-27,9.67657119,9.67657119,9.74643813,9.60670425,17076764.0
2024-08-28,9.67657119,9.71150466,9.81630507,9.64163772,19476450.0
2024-08-29,9.67657119,9.46697037,9.71150466,9.4320369,31887730.0
2024-08-30,2.71,2.73,2.75,2.7,248692.0
2024-09-02,2.73,2.73,2.76,2.72,231566.0
2024-09-03,2.72,2.69,2.75,2.68,240027.0
2024-09-04,2.69,2.66,2.7,2.66,159494.0
2024-09-05,2.67,2.67,2.69,2.66,153157.0
2024-09-06,2.68,2.67,2.73,2.67,224689.0
2024-09-09,2.67,2.65,2.68,2.63,255626.0
2024-09-10,2.65,2.65,2.67,2.6,275578.0
2024-09-11,2.65,2.59,2.65,2.57,243751.0
2024-09-12,2.6,2.6,2.63,2.59,157989.0
2024-09-13,2.6,2.6,2.63,2.59,198325.0
2024-09-18,2.59,2.6,2.61,2.56,160064.0
2024-09-19,2.61,2.63,2.65,2.59,193372.0
2024-09-20,2.64,2.62,2.64,2.61,155570.0
2024-09-23,2.63,2.64,2.64,2.61,101200.0
2024-09-24,2.64,2.72,2.73,2.64,371515.0
2024-09-25,2.74,2.77,2.83,2.74,433419.0
2024-09-26,2.78,2.88,2.88,2.77,472531.0
2024-09-27,2.91,2.91,2.94,2.87,356819.0
2024-09-30,2.98,3.13,3.16,2.97,1055904.0
2024-10-08,3.44,3.2,3.44,3.12,1209035.0
2024-10-09,3.16,2.99,3.16,2.98,811274.0
2024-10-10,2.99,3.04,3.1,2.96,657358.0
2024-10-11,3.04,2.96,3.05,2.94,502629.0
2024-10-14,2.98,3.02,3.03,2.96,510950.0
2024-10-15,3.01,2.96,3.02,2.96,406061.0
2024-10-16,2.95,3.01,3.02,2.92,434802.0
2024-10-17,3.0,2.95,3.03,2.94,377499.0
2024-10-18,2.93,2.97,3.01,2.89,632105.0
2024-10-21,2.98,2.95,2.99,2.93,371853.0
2024-10-22,2.94,2.98,2.98,2.94,351833.0
2024-10-23,2.98,3.01,3.03,2.97,364249.0
2024-10-24,3.0,3.01,3.02,2.97,317617.0
2024-10-25,3.0,3.04,3.04,3.0,378821.0
2024-10-28,3.04,3.13,3.14,3.02,555852.0
2024-10-29,3.13,3.04,3.15,3.02,504897.0
2024-10-30,3.04,3.08,3.12,3.03,478756.0
2024-10-31,3.07,3.16,3.17,3.07,531658.0
2024-11-01,3.15,3.15,3.17,3.09,507388.0
2024-11-04,3.14,3.14,3.16,3.11,403050.0
2024-11-05,3.12,3.2,3.21,3.12,555676.0
2024-11-06,3.22,3.25,3.27,3.19,591728.0
2024-11-07,3.22,3.3,3.31,3.22,531409.0
2024-11-08,3.31,3.23,3.33,3.2,622377.0
2024-11-11,3.21,3.2,3.25,3.17,560412.0
2024-11-12,3.2,3.16,3.23,3.15,507669.0
2024-11-13,3.15,3.17,3.2,3.14,393288.0
2024-11-14,3.16,3.1,3.17,3.1,388044.0
2024-11-15,3.1,3.11,3.15,3.09,410227.0
2024-11-18,3.15,3.21,3.3,3.15,804032.0
